Causa de muerte;Sexo;Edad;Periodo;Total
082  XVI.Afecciones originadas en el periodo perinatal;Mujeres;Todas las edades;1992;513
082  XVI.Afecciones originadas en el periodo perinatal;Mujeres;Todas las edades;1991;502
082  XVI.Afecciones originadas en el periodo perinatal;Mujeres;Todas las edades;1990;573
082  XVI.Afecciones originadas en el periodo perinatal;Mujeres;Todas las edades;1989;581
082  XVI.Afecciones originadas en el periodo perinatal;Mujeres;Todas las edades;1988;576
082  XVI.Afecciones originadas en el periodo perinatal;Mujeres;Todas las edades;1987;661
082  XVI.Afecciones originadas en el periodo perinatal;Mujeres;Todas las edades;1986;663
082  XVI.Afecciones originadas en el periodo perinatal;Mujeres;Todas las edades;1985;707
082  XVI.Afecciones originadas en el periodo perinatal;Mujeres;Todas las edades;1984;849
082  XVI.Afecciones originadas en el periodo perinatal;Mujeres;Todas las edades;1983;1.021
082  XVI.Afecciones originadas en el periodo perinatal;Mujeres;Todas las edades;1982;1.162
082  XVI.Afecciones originadas en el periodo perinatal;Mujeres;Todas las edades;1981;1.261
082  XVI.Afecciones originadas en el periodo perinatal;Mujeres;Todas las edades;1980;1.278
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2020;286
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2019;331
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2018;360
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2017;356
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2016;375
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2015;380
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2014;446
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2013;403
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2012;457
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2011;461
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2010;446
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2009;517
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2008;547
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2007;529
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2006;525
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2005;552
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2004;574
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2003;499
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2002;537
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2001;484
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;2000;474
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1999;442
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1998;433
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1997;450
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1996;511
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1995;488
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1994;548
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1993;613
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1992;703
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1991;689
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1990;790
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1989;772
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1988;730
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1987;946
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1986;951
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1985;945
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1984;1.197
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1983;1.463
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1982;1.592
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1981;1.854
082  XVI.Afecciones originadas en el periodo perinatal;Hombres;Todas las edades;1980;1.912
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2020;823
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2019;815
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2018;843
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2017;814
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2016;846
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2015;802
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2014;828
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2013;758
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2012;823
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2011;920
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2010;971
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2009;889
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2008;924
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2007;890
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2006;934
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2005;962
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2004;1.002
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2003;1.029
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2002;987
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2001;955
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;2000;1.112
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1999;1.142
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1998;1.136
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1997;1.191
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1996;1.217
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1995;1.175
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1994;1.297
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1993;1.386
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1992;1.456
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1991;1.424
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1990;1.382
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1989;1.382
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1988;1.513
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1987;1.523
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1986;1.577
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1985;1.622
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1984;1.752
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1983;1.924
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1982;2.026
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1981;2.313
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Total;Todas las edades;1980;2.333
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2020;390
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2019;403
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2018;410
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2017;377
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2016;416
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2015;397
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2014;398
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2013;371
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2012;408
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2011;439
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2010;471
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2009;429
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2008;457
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2007;403
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2006;419
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2005;449
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2004;444
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2003;485
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2002;481
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2001;430
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;2000;531
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1999;530
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1998;527
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1997;547
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1996;535
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1995;561
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1994;590
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1993;675
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1992;676
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1991;648
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1990;637
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1989;629
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1988;702
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1987;645
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1986;736
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1985;730
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1984;809
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1983;902
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1982;924
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1981;1.048
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Mujeres;Todas las edades;1980;1.081
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2020;433
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2019;412
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2018;433
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2017;437
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2016;430
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2015;405
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2014;430
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2013;387
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2012;415
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2011;481
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2010;500
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2009;460
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2008;467
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2007;487
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2006;515
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2005;513
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2004;558
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2003;544
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2002;506
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2001;525
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;2000;581
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1999;612
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1998;609
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1997;644
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1996;682
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1995;614
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1994;707
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1993;711
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1992;780
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1991;776
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1990;745
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1989;753
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1988;811
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1987;878
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1986;841
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1985;892
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1984;943
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1983;1.022
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1982;1.102
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1981;1.265
083-085  XVII.Malformaciones congonitas, deformidades y anomaloas cromosomicas;Hombres;Todas las edades;1980;1.252
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2020;9.475
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2019;10.206
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2018;10.088
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2017;9.333
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2016;8.033
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2015;9.504
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2014;8.483
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2013;8.947
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2012;10.017
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2011;10.612
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2010;10.772
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2009;11.086
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2008;11.499
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2007;11.358
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2006;10.546
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2005;10.969
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2004;10.505
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2003;11.011
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2002;10.169
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2001;9.860
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;2000;9.637
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1999;9.550
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1998;8.131
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1997;8.265
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1996;9.126
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1995;8.201
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1994;8.122
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1993;9.102
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1992;9.295
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1991;10.401
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1990;11.366
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1989;11.119
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1988;12.116
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1987;12.038
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1986;15.563
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1985;16.722
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1984;15.854
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1983;16.983
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1982;15.791
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1981;15.841
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Total;Todas las edades;1980;15.814
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2020;5.277
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2019;5.284
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2018;5.306
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2017;4.839
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2016;4.267
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2015;4.914
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2014;4.502
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2013;4.739
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2012;5.101
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2011;5.265
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2010;5.248
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2009;5.811
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2008;6.504
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2007;6.331
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2006;5.803
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2005;6.162
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2004;5.919
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2003;6.352
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2002;5.758
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2001;5.423
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;2000;5.354
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1999;5.453
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1998;4.638
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1997;4.738
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1996;5.121
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1995;4.667
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1994;4.603
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1993;5.259
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1992;5.216
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1991;5.741
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1990;6.290
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1989;6.300
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1988;6.698
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1987;6.540
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1986;8.458
086-089  XVIII.Sontomas, signos y hallazgos anormales clonicos y de laboratorio, no clasificados en otra parte;Mujeres;Todas las edades;1985;9.062
